image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0008.jpg,False,0.7547398112292429,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0001.jpg,lfw_all_subset_photos\Keanu_Reeves_0001.jpg,lfw_all_subset_photos,Keanu_Reeves_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Keanu_Reeves_0001.jpg,East Asian,Asian,Male,40-49,"[0.03435377 0.08238202 0.04790958 0.61977375 0.16969882 0.02730326
 0.01857887]",[7.5146538e-04 6.4397343e-03 9.8963439e-01 3.1744526e-03],[0.9963074  0.00369267],"[0.00035049 0.00283433 0.04090646 0.14695758 0.19750787 0.30065688
 0.24143372 0.06339233 0.00596036]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0033.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0052.jpg,True,0.5375763655020387,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0033.jpg,lfw_all_subset_photos\Jean_Chretien_0033.jpg,lfw_all_subset_photos,Jean_Chretien_0033.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0033.jpg,East Asian,Asian,Male,50-59,"[1.2409683e-02 2.5440962e-03 8.4026819e-03 9.3551987e-01 3.9780427e-02
 4.0167826e-05 1.3029987e-03]",[1.1176577e-02 3.9642197e-03 9.8439389e-01 4.6537642e-04],[0.99172723 0.00827283],"[0.00121691 0.0059656  0.01121489 0.02463973 0.10140043 0.24819838
 0.28309014 0.25836256 0.06591147]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0016.jpg,True,0.5352023013365574,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0006.jpg,lfw_all_subset_photos\Angelina_Jolie_0006.jpg,lfw_all_subset_photos,Angelina_Jolie_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0006.jpg,Southeast Asian,Asian,Female,20-29,"[0.02589477 0.03117579 0.21528831 0.2157729  0.48967612 0.01993748
 0.00225457]",[0.00166637 0.04241292 0.94534016 0.01058053],[0.05935571 0.9406443 ],"[0.00055642 0.08510733 0.17162123 0.42083648 0.22900271 0.07218549
 0.01004819 0.00765398 0.00298819]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.4021307813824158,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0022.jpg,lfw_all_subset_photos\Jean_Chretien_0022.jpg,lfw_all_subset_photos,Jean_Chretien_0022.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0022.jpg,East Asian,Asian,Male,50-59,"[0.21697618 0.0210171  0.03431774 0.6338731  0.08398361 0.00144716
 0.0083851 ]",[0.08057658 0.00630042 0.9106758  0.00244716],[0.998162   0.00183804],"[0.00150047 0.00581329 0.02645234 0.06298944 0.09227321 0.16662079
 0.3174749  0.28254008 0.04433548]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,True,0.4234329088406861,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0030.jpg,lfw_all_subset_photos\Jean_Chretien_0030.jpg,lfw_all_subset_photos,Jean_Chretien_0030.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0030.jpg,East Asian,Asian,Male,50-59,"[0.04931384 0.0040943  0.01706002 0.8151674  0.09850651 0.0011543
 0.01470357]",[0.01480861 0.06073551 0.9141685  0.01028743],[0.9982927  0.00170728],"[0.00053343 0.00086508 0.00236002 0.03225615 0.11768018 0.24898969
 0.30477837 0.25978383 0.03275331]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0033.jpg,True,0.6369336872384563,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0017.jpg,lfw_all_subset_photos\Jean_Chretien_0017.jpg,lfw_all_subset_photos,Jean_Chretien_0017.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0017.jpg,East Asian,Asian,Male,60-69,"[0.00844238 0.1236436  0.01930769 0.72679543 0.11821116 0.00103809
 0.00256162]",[0.00427472 0.02875325 0.95638645 0.0105856 ],[9.9971610e-01 2.8386083e-04],"[3.26856883e-04 7.24822807e-04 5.25345618e-04 2.82050832e-03
 1.45609044e-02 1.01503976e-01 2.69687921e-01 4.60634798e-01
 1.49214864e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0051.jpg,True,0.5108025431826908,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0014.jpg,lfw_all_subset_photos\Jean_Chretien_0014.jpg,lfw_all_subset_photos,Jean_Chretien_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0014.jpg,East Asian,Asian,Male,60-69,"[2.42191218e-02 1.18302414e-02 2.57034935e-02 7.95910418e-01
 1.30829319e-01 4.97396570e-04 1.10100005e-02]",[1.2718827e-03 1.0598397e-02 9.8803335e-01 9.6378833e-05],[0.74219066 0.25780934],"[0.00057081 0.00083397 0.0041031  0.05398402 0.09207921 0.19724159
 0.23876107 0.28395706 0.12846917]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0007.jpg,True,0.4565203837121052,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0004.jpg,lfw_all_subset_photos\Nicanor_Duarte_Frutos_0004.jpg,lfw_all_subset_photos,Nicanor_Duarte_Frutos_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Nicanor_Duarte_Frutos_0004.jpg,East Asian,Asian,Male,60-69,"[8.7946737e-03 9.4283000e-03 2.3346810e-02 8.5600597e-01 9.9629141e-02
 8.0806942e-04 1.9871059e-03]",[0.0011173  0.00417272 0.987579   0.00713101],[0.8535453  0.14645469],"[0.00098509 0.00919497 0.01805791 0.01857152 0.03870374 0.13221213
 0.23991112 0.35147116 0.19089243]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,True,0.4451774799990246,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0016.jpg,lfw_all_subset_photos\Jean_Chretien_0016.jpg,lfw_all_subset_photos,Jean_Chretien_0016.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0016.jpg,East Asian,Asian,Female,60-69,"[1.1698409e-02 5.9041809e-02 3.0807132e-02 7.8130257e-01 1.1173132e-01
 4.8942794e-04 4.9292711e-03]",[7.5174808e-03 8.0954768e-02 9.1108912e-01 4.3868387e-04],[0.4264775  0.57352245],"[0.00140165 0.01379306 0.03031715 0.1021264  0.15044576 0.17245719
 0.1658466  0.22141384 0.14219834]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,True,0.5273046682244128,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0016.jpg,lfw_all_subset_photos\Jean_Chretien_0016.jpg,lfw_all_subset_photos,Jean_Chretien_0016.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0016.jpg,East Asian,Asian,Female,60-69,"[1.1698409e-02 5.9041809e-02 3.0807132e-02 7.8130257e-01 1.1173132e-01
 4.8942794e-04 4.9292711e-03]",[7.5174808e-03 8.0954768e-02 9.1108912e-01 4.3868387e-04],[0.4264775  0.57352245],"[0.00140165 0.01379306 0.03031715 0.1021264  0.15044576 0.17245719
 0.1658466  0.22141384 0.14219834]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,True,0.5581534671120789,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0022.jpg,lfw_all_subset_photos\Vladimir_Putin_0022.jpg,lfw_all_subset_photos,Vladimir_Putin_0022.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0022.jpg,Black,Asian,Male,30-39,"[5.2080085e-03 8.3578974e-01 4.5287345e-02 7.0928916e-02 3.5423640e-02
 3.1046016e-04 7.0518991e-03]",[0.00296188 0.16576809 0.8303873  0.00088275],[0.9904584  0.00954156],"[0.00044592 0.01777593 0.07493284 0.1670733  0.29661322 0.24077427
 0.08285718 0.07193826 0.04758897]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0020.jpg,True,0.4831768002174381,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0001.jpg,lfw_all_subset_photos\Vladimir_Putin_0001.jpg,lfw_all_subset_photos,Vladimir_Putin_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0001.jpg,East Asian,Asian,Male,30-39,"[0.03846789 0.15159914 0.30660892 0.3081167  0.16408738 0.01347557
 0.01764435]",[0.00578689 0.23532306 0.5253433  0.23354675],[0.9739165  0.02608359],"[0.0004743  0.02097057 0.09797478 0.13429604 0.23911695 0.22785802
 0.10638074 0.1182039  0.05472472]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0021.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,True,0.4055336671349686,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0021.jpg,lfw_all_subset_photos\Jean_Chretien_0021.jpg,lfw_all_subset_photos,Jean_Chretien_0021.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0021.jpg,Black,Asian,Male,40-49,"[0.03011171 0.40818414 0.08223827 0.23560578 0.18165779 0.01209518
 0.05010708]",[0.00303774 0.25689712 0.7361841  0.00388106],[0.99488133 0.00511866],"[0.00160056 0.01028607 0.02794456 0.06829512 0.12031332 0.24790967
 0.2413749  0.2016727  0.08060312]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Oleksandr_Moroz\Oleksandr_Moroz_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Oleksandr_Moroz\Oleksandr_Moroz_0002.jpg,True,0.439616465145743,0.68,VGG-Face,opencv,cosine,,,,,Oleksandr_Moroz_0001.jpg,lfw_all_subset_photos\Oleksandr_Moroz_0001.jpg,lfw_all_subset_photos,Oleksandr_Moroz_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Oleksandr_Moroz_0001.jpg,East Asian,Asian,Male,60-69,"[1.1411376e-02 2.7000934e-02 1.8556090e-02 7.4443883e-01 1.9219771e-01
 4.3940885e-04 5.9557650e-03]",[1.7761495e-02 3.2130420e-02 9.4932270e-01 7.8531419e-04],[0.998182 0.001818],"[2.40306021e-04 2.26379931e-03 6.60736347e-03 5.74731715e-02
 1.44921467e-01 1.98383212e-01 2.27180943e-01 2.44648024e-01
 1.18281774e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,True,0.5423813074536376,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0004.jpg,lfw_all_subset_photos\Jean_Chretien_0004.jpg,lfw_all_subset_photos,Jean_Chretien_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0004.jpg,East Asian,Asian,Male,60-69,"[0.00459679 0.02072372 0.02455297 0.49504575 0.45097655 0.00246381
 0.00164035]",[0.01571698 0.03619773 0.879653   0.06843225],[0.95995873 0.04004129],"[0.00240444 0.04536136 0.05660887 0.07090317 0.09810191 0.13043036
 0.17497918 0.2545506  0.1666601 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0049.jpg,True,0.3081005701220505,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0011.jpg,lfw_all_subset_photos\Jean_Chretien_0011.jpg,lfw_all_subset_photos,Jean_Chretien_0011.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0011.jpg,East Asian,Asian,Male,60-69,"[0.01046431 0.01238426 0.02479204 0.80313826 0.14540514 0.0018196
 0.00199649]",[0.00360266 0.04589265 0.9422608  0.00824388],[0.99773943 0.0022606 ],"[1.7647048e-04 2.0477525e-03 2.2170730e-02 5.6803718e-02 9.6974015e-02
 2.1160953e-01 2.6856950e-01 2.8273875e-01 5.8909617e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0018.jpg,True,0.4391947628901166,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0007.jpg,lfw_all_subset_photos\Angelina_Jolie_0007.jpg,lfw_all_subset_photos,Angelina_Jolie_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0007.jpg,East Asian,Asian,Female,20-29,"[0.25603583 0.0094266  0.08490127 0.5350424  0.09233496 0.00374908
 0.01850995]",[0.31914216 0.00127188 0.66948694 0.01009905],[0.01762386 0.98237616],"[3.65825254e-04 3.51929367e-02 1.16360605e-01 6.34338140e-01
 1.90525934e-01 2.25098357e-02 6.02433109e-04 8.56760089e-05
 1.86328780e-05]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0020.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.4943266133725861,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0020.jpg,lfw_all_subset_photos\Jean_Chretien_0020.jpg,lfw_all_subset_photos,Jean_Chretien_0020.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0020.jpg,East Asian,Asian,Male,40-49,"[0.07878099 0.02099277 0.03938858 0.6852986  0.11831906 0.00155207
 0.05566782]",[0.08587103 0.02203379 0.88626957 0.00582561],[0.9931462  0.00685378],"[0.00421598 0.00713501 0.02683478 0.11136949 0.22714609 0.2559933
 0.18820374 0.14478368 0.034318  ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,True,0.6142794927023314,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0009.jpg,lfw_all_subset_photos\Vladimir_Putin_0009.jpg,lfw_all_subset_photos,Vladimir_Putin_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0009.jpg,East Asian,Asian,Male,40-49,"[0.03012938 0.03752745 0.03507058 0.4598948  0.39360458 0.00859202
 0.03518122]",[0.00404749 0.0587239  0.92848593 0.00874268],[0.77203834 0.2279617 ],"[0.00131177 0.01174707 0.05886513 0.14823245 0.183894   0.22126661
 0.18063453 0.14361224 0.05043625]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0034.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,True,0.5321552082623056,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0034.jpg,lfw_all_subset_photos\Jean_Chretien_0034.jpg,lfw_all_subset_photos,Jean_Chretien_0034.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0034.jpg,East Asian,Asian,Male,20-29,"[0.00795072 0.01732455 0.02355943 0.7855222  0.16163602 0.00124145
 0.00276555]",[0.0059982  0.34454164 0.6434478  0.00601238],[0.9699541 0.0300459],"[0.00805511 0.10456525 0.14513794 0.16192791 0.1404121  0.12934111
 0.11304071 0.14287688 0.05464294]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0015.jpg,True,0.465610579777942,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0009.jpg,lfw_all_subset_photos\Jean_Chretien_0009.jpg,lfw_all_subset_photos,Jean_Chretien_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0009.jpg,East Asian,Asian,Male,60-69,"[0.01222026 0.07178056 0.07714076 0.6865706  0.14680396 0.00230538
 0.00317851]",[0.00187519 0.01412942 0.97035944 0.01363594],[0.9758582  0.02414184],"[0.00037747 0.00237945 0.01018172 0.02223317 0.06354632 0.19703357
 0.28919455 0.314106   0.10094774]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0029.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,True,0.4999944569913661,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0029.jpg,lfw_all_subset_photos\Vladimir_Putin_0029.jpg,lfw_all_subset_photos,Vladimir_Putin_0029.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0029.jpg,East Asian,Asian,Male,60-69,"[1.6336935e-02 7.9067086e-04 1.1441527e-02 9.0566242e-01 6.3257627e-02
 1.2268120e-04 2.3881358e-03]",[2.1832218e-02 2.9734140e-03 9.7465122e-01 5.4319808e-04],[0.8335698  0.16643022],"[4.0225434e-04 2.0577959e-03 4.7814553e-03 1.5166920e-02 5.3306334e-02
 1.5130575e-01 2.3839040e-01 4.0229693e-01 1.3229223e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0020.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0043.jpg,True,0.4281423814682465,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0020.jpg,lfw_all_subset_photos\Jean_Chretien_0020.jpg,lfw_all_subset_photos,Jean_Chretien_0020.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0020.jpg,East Asian,Asian,Male,40-49,"[0.07878099 0.02099277 0.03938858 0.6852986  0.11831906 0.00155207
 0.05566782]",[0.08587103 0.02203379 0.88626957 0.00582561],[0.9931462  0.00685378],"[0.00421598 0.00713501 0.02683478 0.11136949 0.22714609 0.2559933
 0.18820374 0.14478368 0.034318  ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Carlos_Vives\Carlos_Vives_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Carlos_Vives\Carlos_Vives_0004.jpg,False,0.7257902018942426,0.68,VGG-Face,opencv,cosine,,,,,Carlos_Vives_0003.jpg,lfw_all_subset_photos\Carlos_Vives_0003.jpg,lfw_all_subset_photos,Carlos_Vives_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Carlos_Vives_0003.jpg,Latino_Hispanic,Black,Female,30-39,"[0.31537768 0.04091147 0.31787667 0.20126118 0.03688114 0.00668627
 0.08100551]",[0.06116629 0.8583432  0.02866676 0.05182377],[0.09572912 0.9042709 ],"[3.7862745e-05 6.7215768e-04 7.5692870e-03 2.2024381e-01 3.8807014e-01
 1.7606355e-01 9.5162675e-02 8.8848338e-02 2.3332197e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0012.jpg,True,0.4945062578475975,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0003.jpg,lfw_all_subset_photos\Edmund_Stoiber_0003.jpg,lfw_all_subset_photos,Edmund_Stoiber_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0003.jpg,East Asian,Asian,Male,40-49,"[0.13896516 0.05049565 0.06566631 0.59478945 0.12164479 0.00252831
 0.0259104 ]",[0.188213   0.2889874  0.50098056 0.02181905],[0.95079625 0.04920375],"[0.0186521  0.02998707 0.01568633 0.10005594 0.16526258 0.23427112
 0.18426156 0.17390816 0.07791509]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0036.jpg,False,0.774957022852259,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0019.jpg,lfw_all_subset_photos\Jean_Chretien_0019.jpg,lfw_all_subset_photos,Jean_Chretien_0019.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0019.jpg,East Asian,Asian,Male,20-29,"[4.4422679e-02 1.3569156e-02 1.5386669e-02 8.6983854e-01 4.4198614e-02
 1.4504885e-04 1.2439313e-02]",[0.01589704 0.06939205 0.9135024  0.00120845],[0.72304976 0.27695024],"[0.00124778 0.01298149 0.06296687 0.4252512  0.21576488 0.14749612
 0.06610519 0.04556051 0.022626  ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0023.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0036.jpg,True,0.3853478605608008,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0023.jpg,lfw_all_subset_photos\Jean_Chretien_0023.jpg,lfw_all_subset_photos,Jean_Chretien_0023.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0023.jpg,East Asian,Asian,Male,60-69,"[0.03101511 0.01654322 0.01372506 0.8193219  0.11507364 0.00095991
 0.00336127]",[0.00808275 0.18110381 0.8082303  0.00258311],[0.93311054 0.06688949],"[0.00074372 0.00521266 0.00965369 0.03285002 0.03977052 0.0755203
 0.14876546 0.41984263 0.267641  ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0033.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,True,0.5042643530472405,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0033.jpg,lfw_all_subset_photos\Jean_Chretien_0033.jpg,lfw_all_subset_photos,Jean_Chretien_0033.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0033.jpg,East Asian,Asian,Male,50-59,"[1.2409683e-02 2.5440962e-03 8.4026819e-03 9.3551987e-01 3.9780427e-02
 4.0167826e-05 1.3029987e-03]",[1.1176577e-02 3.9642197e-03 9.8439389e-01 4.6537642e-04],[0.99172723 0.00827283],"[0.00121691 0.0059656  0.01121489 0.02463973 0.10140043 0.24819838
 0.28309014 0.25836256 0.06591147]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Venus_Williams\Venus_Williams_0017.jpg,True,0.5235156722346888,0.68,VGG-Face,opencv,cosine,,,,,Venus_Williams_0002.jpg,lfw_all_subset_photos\Venus_Williams_0002.jpg,lfw_all_subset_photos,Venus_Williams_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Venus_Williams_0002.jpg,Black,Black,Male,20-29,"[0.01277745 0.6593767  0.12662865 0.0932758  0.08362176 0.00809038
 0.0162293 ]",[0.00112667 0.7771172  0.17411093 0.04764524],[0.92755836 0.07244161],"[0.00496721 0.12902637 0.17853041 0.31324625 0.20499277 0.09475908
 0.03190853 0.02302317 0.01954628]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0013.jpg,True,0.4543312936380852,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0010.jpg,lfw_all_subset_photos\Edmund_Stoiber_0010.jpg,lfw_all_subset_photos,Edmund_Stoiber_0010.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Edmund_Stoiber_0010.jpg,Black,White,Male,70+,"[0.12384355 0.36809567 0.13245176 0.27964768 0.0859974  0.00088301
 0.00908096]",[0.41325417 0.22768699 0.35012856 0.00893023],[0.941896   0.05810396],"[0.03851504 0.0355702  0.01149466 0.02906011 0.05812422 0.09773356
 0.17019695 0.2642401  0.29506522]"
