Image Path,Identity,Target_X,Target_Y,Target_W,Target_H,Source_X,Source_Y,Source_W,Source_H,VGG-Face_cosine,Notes
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,71,69,115,115,67,67,116,116,0.5467205017398371,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0009.jpg,67,66,117,117,67,67,116,116,0.5587386285518434,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0014.jpg,73,70,108,108,67,67,116,116,0.5626016406197916,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0011.jpg,68,64,117,117,67,67,116,116,0.5710910642011259,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0001.jpg,69,67,114,114,67,67,116,116,0.5767590012029353,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Rolandas_Paksas_0001.jpg,66,68,115,115,67,67,116,116,0.5838961995421628,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0008.jpg,68,69,115,115,67,67,116,116,0.58712928428897,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67,66,118,118,67,67,116,116,0.6049332491069047,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Peter_Arnett_0002.jpg,68,68,115,115,67,67,116,116,0.6051198353339213,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0025.jpg,69,69,113,113,67,67,116,116,0.60855299569977,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Rubens_Barrichello_0008.jpg,70,70,112,112,67,67,116,116,0.6149175798202811,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tassos_Papadopoulos_0003.jpg,62,61,125,125,67,67,116,116,0.6328819109237156,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Paul_Shanley_0003.jpg,62,63,128,128,67,67,116,116,0.6409503464152235,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0015.jpg,0,0,250,250,67,67,116,116,0.6438170117754077,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0006.jpg,65,67,119,119,67,67,116,116,0.6441041486492256,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Masum_Turker_0003.jpg,65,63,120,120,67,67,116,116,0.6474215823951985,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Rubens_Barrichello_0003.jpg,70,66,116,116,67,67,116,116,0.6487070000696209,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Richard_Armitage_0007.jpg,68,68,113,113,67,67,116,116,0.6498103068382566,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Rubens_Barrichello_0010.jpg,69,68,114,114,67,67,116,116,0.6508546640179225,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0012.jpg,72,70,109,109,67,67,116,116,0.6563933690534787,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tassos_Papadopoulos_0001.jpg,70,65,111,111,67,67,116,116,0.6703874308835471,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0004.jpg,64,66,118,118,67,67,116,116,0.6732968663763714,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Richard_Armitage_0009.jpg,72,72,105,105,67,67,116,116,0.6755861195423837,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Masum_Turker_0001.jpg,66,67,118,118,67,67,116,116,0.6763703403364072,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0006.jpg,0,0,250,250,67,67,116,116,0.6783081543349805,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0015.jpg,65,64,120,120,67,67,116,116,0.6794758246193212,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,71,69,115,115,71,69,115,115,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0001.jpg,69,67,114,114,71,69,115,115,0.5187293112052738,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Bertie_Ahern_0005.jpg,68,67,117,117,71,69,115,115,0.5444798361337212,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,67,67,116,116,71,69,115,115,0.5467205017398371,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,79,72,104,104,71,69,115,115,0.5644801867960738,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0013.jpg,70,68,111,111,71,69,115,115,0.600705327601191,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0008.jpg,66,67,119,119,71,69,115,115,0.6037462869142769,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69,68,114,114,71,69,115,115,0.6089556148550442,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Paul_Shanley_0002.jpg,66,65,120,120,71,69,115,115,0.6100411858267493,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0004.jpg,64,66,118,118,71,69,115,115,0.6194307755810664,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Yasser_Arafat_0008.jpg,0,0,250,250,71,69,115,115,0.622753171951625,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0008.jpg,68,69,115,115,71,69,115,115,0.6359035811857234,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tassos_Papadopoulos_0003.jpg,62,61,125,125,71,69,115,115,0.6382473644678239,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0015.jpg,0,0,250,250,71,69,115,115,0.6484861043024461,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,69,70,110,110,71,69,115,115,0.6526956764134381,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Norah_Jones_0003.jpg,65,68,117,117,71,69,115,115,0.6602323693189465,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0004.jpg,67,67,114,114,71,69,115,115,0.6625738125872478,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0014.jpg,73,70,108,108,71,69,115,115,0.666743001955625,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67,66,118,118,71,69,115,115,0.6699780578879667,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,65,67,119,119,71,69,115,115,0.6708738973764559,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0009.jpg,68,71,116,116,71,69,115,115,0.6716468420849224,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Chuck_Yeager_0001.jpg,77,77,98,98,71,69,115,115,0.6747198413519718,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Geno_Auriemma_0001.jpg,55,60,134,134,71,69,115,115,0.677594773183943,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Paul_Shanley_0001.jpg,69,70,114,114,71,69,115,115,0.6794490811919622,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,79,72,104,104,79,72,104,104,1.1102230246251565e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0002.jpg,67,69,117,117,79,72,104,104,0.41113577175841576,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0007.jpg,73,72,104,104,79,72,104,104,0.4334828320101821,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0010.jpg,71,66,114,114,79,72,104,104,0.43407416085271966,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0011.jpg,68,64,117,117,79,72,104,104,0.4437668061643788,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0001.jpg,71,72,108,108,79,72,104,104,0.4485553645230711,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,67,67,116,116,79,72,104,104,0.4486676975745928,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,69,70,110,110,79,72,104,104,0.4960060576293275,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0008.jpg,66,67,119,119,79,72,104,104,0.5077762413309745,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,71,69,115,115,79,72,104,104,0.5644801867960738,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0014.jpg,73,70,108,108,79,72,104,104,0.5673656494876959,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0009.jpg,67,66,117,117,79,72,104,104,0.5834927571468234,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mikhail_Kasyanov_0002.jpg,68,68,115,115,79,72,104,104,0.587559828441201,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0013.jpg,70,68,111,111,79,72,104,104,0.5890323918914238,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Masum_Turker_0001.jpg,66,67,118,118,79,72,104,104,0.6106922507712075,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Paul_Shanley_0002.jpg,66,65,120,120,79,72,104,104,0.631394615388549,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69,68,114,114,79,72,104,104,0.6381520181227687,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Richard_Armitage_0009.jpg,72,72,105,105,79,72,104,104,0.6420412770548558,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0004.jpg,67,66,118,118,79,72,104,104,0.6493674296038847,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0015.jpg,0,0,250,250,79,72,104,104,0.6611632568868113,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0001.jpg,69,67,114,114,79,72,104,104,0.6680671522295739,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0012.jpg,72,70,109,109,79,72,104,104,0.6745866533972413,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Rolandas_Paksas_0001.jpg,66,68,115,115,79,72,104,104,0.6760131369143159,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Charles_Schumer_0002.jpg,120,76,119,119,79,72,104,104,0.6785675916349976,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,69,70,110,110,69,70,110,110,-2.220446049250313e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0001.jpg,71,72,108,108,69,70,110,110,0.405201211021587,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0003.jpg,67,67,116,116,69,70,110,110,0.4821251563799406,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0005.jpg,79,72,104,104,69,70,110,110,0.4960060576293275,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0008.jpg,66,67,119,119,69,70,110,110,0.5375799167519185,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0010.jpg,71,66,114,114,69,70,110,110,0.5445827429372851,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0002.jpg,67,69,117,117,69,70,110,110,0.5469780295647193,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0012.jpg,72,70,109,109,69,70,110,110,0.5941904773511333,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0011.jpg,68,64,117,117,69,70,110,110,0.5976400081165558,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0001.jpg,69,67,114,114,69,70,110,110,0.6380655172306702,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0030.jpg,69,69,113,113,69,70,110,110,0.6460327088047215,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,71,69,115,115,69,70,110,110,0.6526956764134381,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Peter_Arnett_0002.jpg,68,68,115,115,69,70,110,110,0.6574894342268791,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0013.jpg,70,68,111,111,69,70,110,110,0.6582037612435911,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Joseph_Estrada_0001.jpg,66,68,116,116,69,70,110,110,0.6598913155174597,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Masum_Turker_0001.jpg,66,67,118,118,69,70,110,110,0.6652486377862927,
